031322.00,22.314591,N,114.16856,E,-2.0,M
031323.00,22.314655,N,114.168546,E,-1.8,M
031324.00,22.314715,N,114.168531,E,-2.0,M
031325.00,22.314765,N,114.168519,E,-2.6,M
031326.00,22.314802,N,114.16851,E,-3.0,M
031327.00,22.314828,N,114.168507,E,-3.9,M
031328.00,22.314844,N,114.168502,E,-3.4,M
031329.00,22.314852,N,114.168498,E,-2.6,M
031330.00,22.314857,N,114.168498,E,-2.2,M
031331.00,22.314858,N,114.168497,E,-1.9,M
031332.00,22.314858,N,114.168496,E,-1.5,M
031333.00,22.314858,N,114.168496,E,-1.3,M
031334.00,22.314859,N,114.168495,E,-1.2,M
031335.00,22.31486,N,114.168495,E,-0.8,M
031336.00,22.31486,N,114.168495,E,-0.8,M
031337.00,22.31486,N,114.168495,E,-0.8,M
031338.00,22.31486,N,114.168495,E,-0.8,M
031339.00,22.31486,N,114.168495,E,-0.8,M
031340.00,22.31486,N,114.168495,E,-0.8,M
031341.00,22.31486,N,114.168495,E,-0.8,M
031342.00,22.31486,N,114.168495,E,-0.8,M
031343.00,22.31486,N,114.168495,E,-0.8,M
031344.00,22.31486,N,114.168495,E,-0.8,M
031345.00,22.31486,N,114.168495,E,-0.8,M
031346.00,22.31486,N,114.168495,E,-0.8,M
031347.00,22.31486,N,114.168495,E,-0.8,M
031348.00,22.31486,N,114.168495,E,-0.8,M
031349.00,22.31486,N,114.168495,E,-0.8,M
031350.00,22.31486,N,114.168495,E,-0.8,M
031351.00,22.31486,N,114.168495,E,-0.8,M
031352.00,22.31486,N,114.168495,E,-0.8,M
031353.00,22.31486,N,114.168495,E,-0.8,M
031354.00,22.31486,N,114.168495,E,-0.8,M
031355.00,22.31486,N,114.168495,E,-0.8,M
031356.00,22.31486,N,114.168495,E,-0.8,M
031357.00,22.31486,N,114.168495,E,-0.8,M
031358.00,22.31486,N,114.168495,E,-0.8,M
031359.00,22.31486,N,114.168495,E,-0.8,M
031400.00,22.31486,N,114.168495,E,-0.8,M
031401.00,22.31486,N,114.168495,E,-0.8,M
031402.00,22.31486,N,114.168495,E,-0.8,M
031403.00,22.31486,N,114.168495,E,-0.8,M
031404.00,22.31486,N,114.168495,E,-0.8,M
031405.00,22.31486,N,114.168495,E,-0.8,M
031406.00,22.31486,N,114.168495,E,-0.8,M
031407.00,22.31486,N,114.168495,E,-0.8,M
031408.00,22.31486,N,114.168495,E,-0.8,M
031409.00,22.31486,N,114.168495,E,-0.8,M
031410.00,22.31486,N,114.168495,E,-0.8,M
031411.00,22.31486,N,114.168495,E,-0.8,M
031412.00,22.31486,N,114.168495,E,-0.8,M
031413.00,22.31486,N,114.168495,E,-0.8,M
031414.00,22.31486,N,114.168495,E,-0.8,M
031415.00,22.31486,N,114.168495,E,-0.8,M
031416.00,22.31486,N,114.168495,E,-0.8,M
031417.00,22.31486,N,114.168495,E,-0.8,M
031418.00,22.31486,N,114.168495,E,-0.8,M
031419.00,22.31486,N,114.168495,E,-0.8,M
031420.00,22.31486,N,114.168495,E,-0.8,M
031421.00,22.31486,N,114.168495,E,-0.8,M
031422.00,22.31486,N,114.168495,E,-0.8,M
031423.00,22.31486,N,114.168495,E,-0.8,M
031424.00,22.31486,N,114.168495,E,-0.8,M
031425.00,22.314861,N,114.168495,E,-0.8,M
031426.00,22.314883,N,114.16849,E,-0.4,M
031427.00,22.314915,N,114.168486,E,0.0,M
031428.00,22.314956,N,114.168483,E,0.2,M
031429.00,22.315001,N,114.168473,E,0.4,M
031430.00,22.315051,N,114.168465,E,0.3,M
031431.00,22.315107,N,114.168455,E,0.5,M
031432.00,22.315163,N,114.168441,E,0.4,M
031433.00,22.315219,N,114.168427,E,0.4,M
031434.00,22.315269,N,114.168416,E,0.6,M
031435.00,22.31532,N,114.168404,E,0.5,M
031436.00,22.315367,N,114.16839,E,0.2,M
031437.00,22.315417,N,114.16838,E,-0.2,M
031438.00,22.315465,N,114.168373,E,-0.9,M
031439.00,22.315513,N,114.168366,E,-0.7,M
